gene_id	gene_name	CONTROL1_REP1	CONTROL1_REP2	TREATMENT1_REP1	TREATMENT1_REP2	TREATMENT2_REP1	TREATMENT2_REP2
AT2G37420	AT2G37420	1.896496	1.420049	0.229067	0.141857	5.378525	5.858216
AT2G37430	ZAT11	0.990136	0.70124	0	0	1.561247	2.270536
AT2G37435	AT2G37435	0	0	0	0.036637	0	0
AT2G37440	AT2G37440	0	0.12616	0.104318	0.066037	0.123866	0.114008
AT2G37450	AT2G37450	29.827799	31.371718	3.215524	3.074576	28.848075	30.149228
AT2G37460	AT2G37460	21.80781	30.890825	2.65799	2.386807	35.338541	37.474571
AT2G37470	AT2G37470	151.60317	68.564585	16.985201	15.621058	86.462909	87.181708
AT2G37478	CPuORF52	67.557656	64.096403	81.266728	71.7918	63.561162	67.011273
AT2G37480	AT2G37480	17.712971	19.176069	75.759051	73.221308	20.801724	15.570319
AT2G37500	AT2G37500	18.71207	22.300985	8.469357	7.615605	25.534749	26.771668
AT2G37510	AT2G37510	9.762758	3.485155	2.505399	2.853971	8.240655	7.074191
AT2G37520	AT2G37520	9.653879	12.237544	14.664052	15.220602	13.897891	13.508771
AT2G37530	AT2G37530	2.847591	3.558088	4.170066	2.992097	3.418833	2.875394
AT2G37540	AT2G37540	23.906063	37.073005	9.518259	10.31239	32.842059	27.201267
AT2G37550	AGD7	25.291834	25.804787	19.095404	19.136993	30.40608	31.062692
AT2G37555	AT2G37555	0.136037	0.230019	0	0.103729	0.200051	0
AT2G37560	ORC2	3.523609	1.863143	0.138044	0.078899	2.645779	2.834819
AT2G37570	SLT1	13.855668	16.963473	26.876184	25.863536	20.669054	19.287285
AT2G37580	ATL33	4.120266	10.784581	2.367977	3.570635	5.796287	8.006115
AT2G37585	AT2G37585	11.92384	12.373773	3.485292	3.045309	14.667916	14.406352
AT2G37590	DOF2.4	0.572096	0.802503	0.58993	0.754318	1.295814	1.515345
AT2G37600	RPL36A	133.758765	94.759395	109.393692	128.770285	113.683639	139.530538
AT2G37610	AT2G37610	0.353539	0.176315	0	0.052474	0.528032	0.472811
AT2G37620	ACT3	12.608184	10.638664	19.281397	15.263688	23.100507	22.156177
AT2G37630	AS1	7.627559	6.386824	3.176324	3.953562	17.091757	16.290368
AT2G37640	EXPA3	29.326707	27.429789	6.782705	6.64185	28.455343	26.219991
AT2G37650	SCL9	2.367265	2.954779	2.270798	2.085538	2.700096	3.0135
AT2G37660	AT2G37660	291.500509	338.453843	239.022155	225.841186	343.076536	348.662179
AT2G37670	AT2G37670	0.083575	0.114156	0.186128	0.221568	0.153893	0.142406
AT2G37678	FHY1	56.998156	33.558947	6.916174	7.795537	42.991097	36.780362
AT2G37680	AT2G37680	14.759392	12.62501	3.923734	4.240634	14.848508	13.744212
AT2G37690	AT2G37690	5.416106	4.809963	15.835409	13.948431	11.345339	10.374447
AT2G37700	AT2G37700	0	0.159438	0	0.012583	0	0.24236
AT2G37710	LECRK41	24.082385	35.168272	0.842655	1.062015	27.660827	27.63908
AT2G37720	TBL15	0.652122	0.965023	0	0	0.657536	0.440133
AT2G37730	AT2G37730	0	0	0	0	0	0
AT2G37740	ATZFP10	0	0	0	0.059157	0	0
AT2G37750	AT2G37750	1.77706	1.090621	0	0.244161	1.165821	1.565178
AT2G37760	AKR4C8	9.71786	11.329045	10.974906	11.197044	14.765806	14.745108
AT2G37770	AKR4C9	0.999804	1.344928	0.394026	0.369984	2.468229	2.371016
AT2G37780	AT2G37780	0	0	0	0	0	0
AT2G37790	AKR4C10	22.859336	15.688881	34.658608	30.718618	21.112179	19.993763
AT2G37800	AT2G37800	0	0	0.067438	0.029693	0	0
AT2G37810	AT2G37810	0	0	0	0	0	0
AT2G37820	AT2G37820	0	0	0	0.020141	0	0
AT2G37830	AT2G37830	0	1.657758	1.010139	0.568038	1.016722	0.816473
AT2G37840	AT2G37840	14.238009	9.914062	1.392829	1.742553	11.283628	10.295238
AT2G37860	LCD1	34.321795	34.903557	19.092602	19.947864	38.447481	38.134202
AT2G37870	AT2G37870	1.063476	1.001617	4.819521	4.350662	0.96291	1.136653
AT2G37880	AT2G37880	0.380421	0.441531	0	0.079691	0.609666	0.483411
AT2G37890	AT2G37890	2.586766	2.127683	3.0932	2.988558	2.817507	2.69649
AT2G37900	NPF5.6	0.139196	0.674042	0.547067	0.297952	2.68485	1.904495
AT2G37910	AT2G37910	0.252848	0	0	0	0	0
AT2G37920	emb1513	26.348175	35.913466	12.873691	12.565786	31.234254	30.258174
AT2G37925	COPT4	0.380016	0.737234	1.011023	0.961035	1.010575	1.364048
AT2G37930	AT2G37930	2.078238	2.473979	0.514921	0.354521	3.930331	2.571473
AT2G37940	IPCS2	28.796218	29.562197	5.32074	5.182978	34.747453	32.786097
AT2G37950	AT2G37950	5.232077	9.312792	0	0	5.844127	6.579923
AT2G37960	AT2G37960	1.092364	0.794056	0.062517	0.042506	1.959624	1.139845
AT2G37970	SOUL-1	24.971986	31.237376	36.200724	35.059702	28.757437	29.325862
AT2G37975	AT2G37975	26.452559	23.448342	2.285892	3.475177	26.884639	25.825482
AT2G37980	AT2G37980	0.240896	0.332987	0.034208	0.015187	0.480144	0.341871
AT2G37990	AT2G37990	30.990943	24.531894	26.514231	23.502443	34.241324	37.921267
AT2G38000	AT2G38000	13.175199	14.484652	8.144003	6.737953	14.710226	13.584153
AT2G38010	AT2G38010	8.53363	10.232551	1.646494	1.710294	10.69409	10.403412
AT2G38020	VCL1	9.763324	13.458831	4.523791	4.047258	14.240682	14.013673
AT2G38025	AT2G38025	60.76279	42.792721	38.291946	37.119191	47.562023	48.456302
AT2G38030	AT2G38030	0	0	0	0	0	0
AT2G38040	CAC3	47.986831	64.628784	85.072026	78.719343	90.349305	85.942296
AT2G38050	DET2	12.158068	15.394333	4.59019	3.531252	13.68101	11.500026
AT2G38060	ANTR3	0.325386	0.033488	0.273998	0.069399	0.504327	0.340131
AT2G38070	AT2G38070	0.403703	0.356312	0.596322	0.761224	0.94971	0.642713
AT2G38080	IRX12	1.690691	2.836625	3.289749	3.388999	3.653399	3.473593
AT2G38090	AT2G38090	1.65923	1.476153	1.268815	0.987717	2.449285	1.730312
AT2G38100	NPF5.5	0.077753	0	0	0	0	0
AT2G38110	GPAT6	1.430152	1.065066	2.035156	2.616543	3.304075	3.334886
AT2G38120	AUX1	23.043346	29.313067	9.855315	8.55926	31.079613	31.036239
AT2G38130	MAK3	37.2245	24.93802	29.680161	27.676489	28.633436	23.409119
AT2G38140	RPS31	775.0593	788.060192	469.16127	488.324361	664.591853	624.021473
AT2G38150	AT2G38150	0	0.030209	0	0.03687	0	0.07547
AT2G38152	AT2G38152	0	0.030092	0	0.018389	0.158518	0.146522
AT2G38160	AT2G38160	2.255344	0.876128	0.75221	0.968313	3.244232	4.416845
AT2G38170	CAX1	376.1637	455.190686	96.089248	91.7739	376.226925	362.626946
AT2G38180	AT2G38180	15.565518	18.683129	1.549931	1.355374	15.231148	14.776594
AT2G38185	AT2G38185	4.888873	3.782747	5.49242	5.721236	4.315969	4.598839
AT2G38195	AT2G38195	0	0.05801	0	0	0.093823	0
AT2G38210	PDX1L4	45.719546	83.859971	35.531047	44.098023	61.785752	65.477668
AT2G38220	AT2G38220	0	0	0	0	0.147126	0
AT2G38230	PDX11	78.067784	107.424284	67.202889	65.888185	100.307215	100.1159
AT2G38240	AT2G38240	0	0.309971	0.793542	0.677761	0.859712	0.789131
AT2G38250	GT-3B	0.492355	0.980486	1.023757	1.179432	1.139649	1.271051
AT2G38255	AT2G38255	0.193052	0.308085	0.656627	0.872958	0	0.296786
AT2G38260	AT2G38260	4.41783	5.322207	2.031143	2.824246	4.563643	4.280398
AT2G38270	GRXS16	77.56248	86.958389	86.139821	84.981583	81.63145	85.769871
AT2G38280	AMPD	11.936474	13.770911	34.272483	31.049118	18.78708	20.097057
AT2G38290	AMT2	7.252371	10.865457	10.728422	11.213188	11.174747	11.252205
AT2G38300	AT2G38300	3.462874	3.099888	3.384433	2.274226	3.630146	3.144092
AT2G38304	AT2G38304	0	0	0	0	0	0
AT2G38310	PYL4	37.826384	42.308229	51.388657	50.292453	52.901083	53.065733
AT2G38320	TBL34	1.119392	1.570109	0.724868	0.730261	1.324794	1.894996
AT2G38325	MIR390A	0	0	23.906625	16.153136	0	0
AT2G38330	DTX44	24.037242	27.238263	23.269273	21.553582	26.272399	28.973276
AT2G38340	DREB2E	0.134173	0.105539	0.791473	0.958865	1.099086	1.016021
AT2G38350	AT2G38350	0	0	1.667904	0	0	0
AT2G38360	PRA1B4	12.46158	12.181568	4.705984	3.987492	11.390889	10.177513
AT2G38365	AT2G38365	0	0	0	0	0	0
AT2G38370	AT2G38370	2.179287	2.438885	7.252003	5.882283	5.295942	5.152093
AT2G38380	PER22	0.688302	0.235991	0.964037	1.004022	2.671499	3.057925
AT2G38390	PER23	0.104388	0	0.145	0.1655	0.143205	0
AT2G38400	AGT3	13.508554	10.87289	3.178657	3.076132	14.971506	13.379516
AT2G38410	AT2G38410	6.164205	6.419615	3.852793	3.414962	8.645836	7.157072
AT2G38420	AT2G38420	2.542556	3.201187	1.268089	1.642071	4.693523	4.486264
AT2G38430	AT2G38430	2.401482	1.503986	0.69707	0.386829	2.418563	1.830026
AT2G38440	SCAR2	10.419233	12.057899	4.663271	4.122663	14.967494	14.111597
AT2G38450	AT2G38450	52.508153	34.743573	28.972065	28.893509	43.932232	43.627194
AT2G38460	IREG1	5.783697	8.541834	0.578835	0.44847	8.056179	7.863681
AT2G38465	AT2G38465	31.894179	24.140449	14.82816	13.222398	20.206476	19.088745
AT2G38470	WRKY33	55.473592	62.630445	2.553655	1.880166	87.126869	81.877008
AT2G38480	AT2G38480	8.06441	9.87634	1.008644	1.405496	7.535953	9.365915
AT2G38490	CIPK22	0.270617	0.097414	0	0	0.148069	0.169324
AT2G38500	AT2G38500	1.054152	1.856594	1.450291	1.614451	1.003267	0.933175
AT2G38510	AT2G38510	0	0	0	0	0	0
AT2G38520	AT2G38520	0.458469	0	0.617822	0.511893	0.313965	0
AT2G38530	LTP2	58.552076	9.365828	70.974767	76.278917	42.25283	45.18589
AT2G38540	LTP1	2188.89242	1376.406113	2195.583191	2126.176162	1588.773668	1668.277843
AT2G38544	AT2G38544	0	0	0	0	0	0
AT2G38550	FAX3	35.253796	39.668629	26.870561	24.240364	46.324938	45.006113
AT2G38560	TFIIS	22.086124	12.123788	50.808133	43.918623	20.709655	20.582436
AT2G38570	AT2G38570	5.030754	4.212582	0.601149	0.591794	6.344722	4.818786
AT2G38580	AT2G38580	8.76092	8.825932	1.330332	0.813353	12.036962	11.027082
AT2G38590	AT2G38590	0	0	0	0	0	0
AT2G38600	AT2G38600	0	0	0	0.115026	0.17764	0
AT2G38610	AT2G38610	16.415752	14.452561	9.085382	9.617909	14.601774	15.139781
AT2G38620	CDKB1-2	3.965879	1.400245	0.750516	0.762787	6.548723	6.849796
AT2G38630	AT2G38630	13.77656	9.270054	0.874515	0.674306	10.766573	11.982331
AT2G38640	AT2G38640	10.563579	12.833928	1.273869	1.459907	10.154263	8.243852
AT2G38646	AT2G38646	0	0	0	0	0	0
AT2G38650	GAUT7	17.650968	19.819879	8.960867	8.555279	23.287825	22.288825
AT2G38660	FOLD1	10.670171	8.201774	1.8245	2.113328	10.917804	13.023595
AT2G38670	PECT1	44.200292	45.754872	12.371986	12.613232	53.432469	50.921725
AT2G38680	AT2G38680	16.73555	12.175387	5.634126	4.93132	13.287868	12.705155
AT2G38690	AT2G38690	0	0.217887	0	0	0.115561	0
AT2G38695	AT2G38695	9.508703	9.959166	6.070627	6.517742	10.411294	10.651622
AT2G38700	MVD1	22.55978	27.380944	15.663786	13.449888	35.150618	32.319642
AT2G38710	AT2G38710	23.008499	25.066044	14.358929	15.478148	25.764767	28.860464
AT2G38720	MAP65-5	1.421079	1.537046	0.393453	0.176406	2.904539	2.0193
AT2G38730	CYP22	16.645812	11.417362	12.308281	12.269094	14.595841	16.896867
AT2G38740	SGPP	35.635651	30.655293	4.595505	4.388642	31.407864	33.087354
AT2G38750	ANN4	21.996742	10.002151	3.362602	4.269143	11.888929	8.965591
AT2G38760	ANN3	4.298241	1.841259	2.07106	2.373435	3.087185	2.294073
AT2G38770	EMB2765	5.062091	5.739745	17.957746	16.720308	9.301058	9.703634
AT2G38780	AT2G38780	13.031338	15.566122	9.878738	9.854138	13.564562	13.913816
AT2G38790	AT2G38790	15.11407	12.8196	0.097095	0.362814	11.570586	10.881625
AT2G38800	AT2G38800	35.538333	37.173592	63.363414	55.634953	50.776623	47.864563
AT2G38810	HTA8	21.275041	10.832471	9.98873	11.344961	25.028735	28.14838
AT2G38820	AT2G38820	12.103879	12.502123	13.470932	13.069856	16.73013	15.709031
AT2G38823	AT2G38823	0.615158	0.8973	0.464427	0.417619	1.238234	1.043159
AT2G38830	AT2G38830	3.087301	3.086065	1.498	1.43101	3.937664	3.105926
AT2G38840	AT2G38840	6.004687	7.303586	4.739955	4.121941	8.455587	8.453138
AT2G38860	DJ1E	15.769169	17.930834	4.938221	4.662043	18.537303	19.507733
AT2G38870	AT2G38870	62.633528	43.628087	104.345109	134.326923	72.587821	85.429931
AT2G38880	NFYB1	17.070463	16.957123	9.179296	9.774891	19.784158	18.075554
AT2G38890	AT2G38890	0.224052	0.144911	0	0.021483	0.157902	0.147548
AT2G38900	AT2G38900	0	0	0	0	0	0
AT2G38905	AT2G38905	0	0	0	0	0	0
AT2G38910	CPK20	0	0	0	0	0	0
AT2G38920	RF178	0	0.024868	0.066536	0	0	0
AT2G38940	PHT1-4	0.771832	2.942972	0.382746	0.428399	1.618051	1.732801
AT2G38950	JMJ19	12.146189	12.475529	8.228988	7.36562	14.95708	16.260829
AT2G38960	AERO2	4.282503	6.134889	4.50519	4.575601	7.606172	7.755663
AT2G38970	AT2G38970	3.167024	4.636347	1.430834	1.434306	6.717725	6.286394
AT2G38980	AT2G38980	5.684126	6.535386	3.389747	3.656859	6.537517	6.390294
AT2G38990	AT2G38990	0	0	0	0	0	0
AT2G38995	AT2G38995	4.701588	1.184004	0.413756	0.235719	5.598141	5.202521
AT2G39000	AT2G39000	99.925663	50.898459	63.845758	63.674852	48.925225	45.951271
AT2G39010	PIP2-6	242.267964	286.474557	341.474397	328.055882	258.572022	256.282356
AT2G39020	AT2G39020	57.775857	49.692795	351.348643	350.074863	54.796104	48.86107
AT2G39030	NATA1	56.844249	24.415722	7.303219	7.476417	69.701228	71.571071
AT2G39040	PER24	0	0	0	0.040488	0	0
AT2G39050	AT2G39050	8.422271	7.832669	4.209907	4.467297	7.672987	8.079136
AT2G39060	SWEET9	0	0	0	0	0	0
AT2G39080	AT2G39080	56.404837	51.577996	44.976155	43.555887	62.937818	55.919444
AT2G39090	APC7	5.627723	6.389599	1.928372	1.707063	9.824415	9.240475
AT2G39100	AT2G39100	4.88136	5.435231	5.485874	4.59312	6.904731	5.184529
AT2G39110	AT2G39110	0.502868	0.497475	1.293787	0.656738	0.610098	0.282935
AT2G39120	AT2G39120	1.832909	1.890325	2.181103	1.542163	2.701135	2.038587
AT2G39130	AT2G39130	10.38221	14.434414	2.001049	2.07717	12.871179	14.065709
AT2G39140	SVR1	36.53551	37.012696	32.353301	33.02302	40.998736	40.870422
AT2G39160	AT2G39160	0	0	0	0.1419	0	0
AT2G39170	AT2G39170	14.735779	16.326907	5.984378	6.985765	13.561005	13.840671
AT2G39175	MIR160A	0	0	0	0	0	0
AT2G39180	CCR2	1.460787	1.00699	0.174015	0.281086	1.41183	1.722963
AT2G39190	ATATH8	28.158917	35.244472	19.186839	17.272232	39.846023	37.645479
AT2G39200	MLO12	2.826382	3.004144	0.724915	0.851881	4.216915	4.218056
AT2G39210	AT2G39210	5.514141	6.344313	5.630448	6.330991	8.812542	9.003679
AT2G39220	PLP6	6.096844	5.286916	0.566075	0.473163	5.47855	5.98195
AT2G39230	LOJ	0.547538	0.358979	0.208028	0.269737	1.13221	1.043846
AT2G39240	AT2G39240	0.689138	0.97947	0.110726	0.049427	0.438272	0.460184
AT2G39250	SNZ	14.694573	16.58358	0.796006	0.761009	15.199459	13.664532
AT2G39260	UPF2	7.215162	10.57212	5.621915	5.618386	12.238214	13.136112
AT2G39270	AT2G39270	18.817778	19.123996	16.846753	15.207141	17.918998	17.467086
AT2G39280	AT2G39280	12.70113	11.644736	1.443212	1.596184	13.300161	14.128132
AT2G39290	PGPS1	22.244468	22.959882	17.008547	15.697534	26.874785	23.704137
AT2G39300	AT2G39300	0.656561	0.669576	0.322354	0.276591	1.226105	1.447453
AT2G39310	JAL22	8.211842	1.440387	25.872266	27.10162	10.024442	10.898097
AT2G39320	AT2G39320	0	0	0	0.229837	0.188207	0.353813
AT2G39330	JAL23	61.886234	20.507124	52.302285	47.373364	64.918166	65.381133
AT2G39340	AT2G39340	10.782085	12.108652	3.564513	3.150873	14.585498	13.402355
AT2G39350	ABCG1	0.831621	0.371544	0.602219	0.361038	1.756334	1.243984
AT2G39360	AT2G39360	5.321066	10.212854	1.545211	1.577311	9.586758	8.793369
AT2G39370	MAKR4	0	0.087121	0	0	0.074141	0
AT2G39380	ATEXO70H2	1.313594	1.318816	0.374912	0.177188	1.532745	1.184393
AT2G39390	RPL35B	312.752768	120.487718	188.446391	177.20455	201.12218	197.356049
AT2G39400	AT2G39400	37.499436	29.859734	5.561692	7.710493	26.046699	29.525052
AT2G39410	AT2G39410	0.808278	0.183629	0	0.12871	0.867246	0.524238
AT2G39415	AT2G39415	0	0	0	0	0.635937	0
AT2G39420	AT2G39420	34.49606	26.085671	8.841276	7.455406	24.280173	22.487794
AT2G39430	DIR9	0.197535	0.103132	0	0.015674	0.350364	0.190226
AT2G39435	AT2G39435	5.24222	3.506972	0.673187	0.645532	3.213438	3.042204
AT2G39440	AT2G39440	19.19715	9.409918	2.722995	2.142672	7.714321	9.990345
AT2G39445	AT2G39445	11.239702	7.642827	0.679498	1.379698	9.6317	9.510148
AT2G39450	MTP11	15.93149	16.787723	6.375583	5.379356	22.950786	22.830434
AT2G39460	RPL23AA	485.189052	311.202806	482.734393	468.018437	520.879474	566.220247
AT2G39470	PNSL1	219.943221	224.857858	83.456962	82.978211	220.979381	217.366605
AT2G39480	ABCB6	3.975103	5.77534	2.562868	2.36924	7.163155	6.797146
AT2G39490	AT2G39490	0	0	0	0	0	0
AT2G39500	AT2G39500	102.828556	44.52931	27.253553	30.367895	44.986963	58.519825
AT2G39510	AT2G39510	0.31175	0.177314	0.46835	0.216726	0.227698	0.283191
AT2G39518	AT2G39518	2.1656	1.4005	1.382626	0.696776	4.158157	4.52781
AT2G39520	AT2G39520	0	0	0	0.374263	3.368473	3.120434
AT2G39530	AT2G39530	0	0	0	0.07649	0	0.457809
AT2G39540	AT2G39540	0	0	0	0	0	0
AT2G39550	GGB	13.036667	11.874877	10.036298	8.905964	12.285476	12.517651
AT2G39560	AT2G39560	3.030644	1.800166	0.426737	0.53839	4.389784	3.678526
AT2G39570	ACR9	29.013993	21.548215	50.045463	46.784623	37.740396	38.158058
AT2G39580	AT2G39580	10.614259	11.736087	2.986552	2.376471	12.981832	13.484234
AT2G39590	RPS15AC	0	0	0	0	0	0
AT2G39600	AT2G39600	0	0	0	0	0	0
AT2G39620	PCMP-E33	0.206317	0.142471	0	0.008561	0.448169	0.495051
AT2G39630	AT2G39630	22.729443	16.92813	5.73927	5.605763	17.583238	20.101536
AT2G39640	AT2G39640	0	0	0	0	0	0
AT2G39650	AT2G39650	14.043122	9.215325	2.734326	2.719483	9.285256	7.881817
AT2G39660	BIK1	9.509328	11.595944	2.334104	1.765174	14.791552	12.351146
AT2G39670	AT2G39670	34.844638	38.906367	24.754473	21.185209	53.352473	47.584605
AT2G39675	TAS1C	47.637956	21.582997	2.193958	1.37899	27.756116	22.570048
AT2G39681	TAS2	114.7214	38.802456	11.187589	9.254039	53.188835	51.691409
AT2G39690	AT2G39690	1.605615	0.94937	0.059493	0.176907	1.752645	1.832151
AT2G39700	EXPA4	20.536954	18.778625	9.69269	8.840912	27.096456	26.137075
AT2G39705	RTFL8	18.068378	14.236497	0.18744	0.325243	13.399902	13.278177
AT2G39710	AT2G39710	4.769432	6.559617	0.05044	0.079922	3.821754	4.039892
AT2G39720	RHC2A	17.940471	22.27986	12.248436	11.617388	23.241224	22.295572
AT2G39725	AT2G39725	10.545417	8.50684	12.760953	16.603622	9.624358	11.126388
AT2G39730	RCA	3144.427673	4484.708368	7259.969338	6334.987306	4970.424354	4943.969819
AT2G39740	AT2G39740	6.091874	7.451477	2.672632	2.479282	8.759926	7.461209
AT2G39750	AT2G39750	9.645858	12.657473	11.5305	10.905714	14.126869	13.618182
AT2G39760	BPM3	19.699125	16.617775	20.589049	20.143003	19.484792	20.505753
AT2G39770	CYT1	102.606267	82.380616	81.988439	74.265999	105.098981	103.671634
AT2G39780	RNS2	72.936195	71.163738	60.304529	58.309824	62.700363	67.056208
AT2G39782	AT2G39782	0	0	0	0	0	0
AT2G39790	AT2G39790	0	0	0	0	0	0
AT2G39795	AT2G39795	20.563308	13.449926	2.431712	2.325146	18.319439	18.959792
AT2G39800	P5CSA	54.914151	69.193926	2.489093	1.785014	73.367705	74.134303
AT2G39805	AT2G39805	15.455171	15.386368	29.67999	29.852542	17.14564	15.912736
AT2G39810	HOS1	6.87805	8.530381	4.922068	4.822361	12.695502	12.882792
AT2G39820	EIF6-1	0	0.093544	0	0.054074	0.112544	0.211596
AT2G39830	DAR2	1.556434	1.837175	0.440387	0.73596	3.82638	3.225579
AT2G39840	TOPP4	15.117237	15.546963	6.05151	6.935004	14.350757	14.872168
AT2G39850	AT2G39850	4.554454	11.367228	5.945503	5.338255	10.626051	10.560398
AT2G39851	AT2G39851	0	0	0	0	0	0
AT2G39855	AT2G39855	0.202826	0	0	0.146069	0	0
AT2G39865	AT2G39865	0	0	0	0	0	0
AT2G39870	AT2G39870	15.896131	15.791963	7.292082	7.154826	25.068788	24.797527
AT2G39880	MYB25	3.307474	1.954007	0.522025	0.39074	3.556907	2.991263
AT2G39885	MIR393A	0	0	0	0	0	0
AT2G39890	PROT1	16.919221	21.941589	17.421746	16.903094	21.909107	23.956505
AT2G39900	WLIN2A	53.872021	46.267176	12.325726	11.400199	56.123739	56.562424
AT2G39910	AT2G39910	8.753026	6.03972	0.74889	0.80602	8.629127	5.823335
AT2G39920	AT2G39920	93.555963	74.05957	4.844547	5.45598	44.472315	48.532131
AT2G39930	ISA1	31.543643	40.3426	14.027593	14.207134	42.473432	41.375746
AT2G39940	COI1	11.055278	14.27685	17.769539	17.181907	14.86929	14.2431
AT2G39950	AT2G39950	10.931792	13.489374	10.17384	8.857773	13.26792	13.634326
AT2G39960	AT2G39960	93.139475	70.469374	35.267108	34.272091	77.020159	78.467269
AT2G39970	PXN	28.842443	28.621921	15.918944	15.96583	31.510195	31.569375
AT2G39975	AT2G39975	0	0	0	0	0	0
AT2G39980	AT2G39980	2.474504	3.664449	1.521723	1.639855	3.276072	3.323963
AT2G39990	TIF3F1	60.612725	53.986138	89.334694	82.297079	79.785652	71.473993
AT2G40000	HSPRO2	127.48995	139.818806	3.211743	3.259551	135.776506	128.396032
AT2G40004	AT2G40004	0	0	0	0	0	0
AT2G40008	AT2G40008	0	0.03955	0	0	0	0.221147
AT2G40010	RPP0A	9.49714	5.016362	13.830263	11.474628	12.641311	11.215864
AT2G40020	AT2G40020	20.414766	16.703049	5.410053	4.581075	19.744319	21.774012
AT2G40030	NRPE1	0.988401	1.219781	0.249205	0.314872	2.33509	2.159582
AT2G40050	AT2G40050	0	0.125068	0.146696	0.040272	0.2392	0.228244
AT2G40060	CLC2	74.468038	72.643084	67.08297	72.520999	86.921412	87.843308
AT2G40070	AT2G40070	9.836111	12.293792	6.391245	5.2356	14.346306	12.656703
AT2G40080	ELF4	20.282705	27.014084	0.48981	0.775128	14.552839	17.085722
AT2G40081	AT2G40081	0	9.124859	0	0	0	0
AT2G40085	AT2G40085	5.646348	5.227306	3.964415	2.759832	4.010833	6.446908
AT2G40090	ATATH9	5.861977	6.296968	10.343501	9.092696	8.217759	6.690578
AT2G40095	AT2G40095	4.394835	5.654767	1.957199	1.694921	5.269174	5.536716
AT2G40100	LHCB4.3	69.500409	84.621839	68.029526	68.337204	83.373186	85.864007
AT2G40110	AT2G40110	25.552806	13.389034	1.780977	0.64011	14.474797	15.539231
AT2G40113	AT2G40113	0.193152	0	0	0	0.138874	0
AT2G40116	PLC6	0	0	0	0	0.039394	0.036527
AT2G40120	AT2G40120	1.969099	2.996869	2.390496	1.998211	3.865905	3.685242
AT2G40130	AT2G40130	3.46586	4.217328	0.889323	0.675401	5.204144	4.807793
AT2G40140	CZF1	39.175317	47.24202	2.931171	2.545037	51.338588	50.755262
AT2G40150	TBL28	5.780812	5.208631	1.033803	1.03532	7.979913	7.911794
AT2G40160	TBL30	1.301681	0.940313	0.876174	0.435059	1.181836	1.308847
AT2G40170	EM6	0	0.071738	0	0.08728	0	0
AT2G40180	PP2C5	0.0753	0.172327	0.207189	0.100355	0.262177	0.095668
AT2G40190	ALG11	6.159927	7.662658	0.534015	1.002166	9.341083	8.356952
AT2G40200	BHLH51	1.868265	1.33831	0.155	0.069953	2.798581	2.494953
AT2G40205	RPL41E	1940.803875	875.986429	980.171638	753.813	1378.632734	1080.365996
AT2G40210	AGL48	0	0	0	0	0	0
AT2G40220	ABI4	0	0	0	0	0	0
AT2G40230	AT2G40230	1.489832	1.863353	0.041381	0.100553	2.329628	1.652666
AT2G40233	AT2G40233	0	0	0	0	0	0
AT2G40240	AT2G40240	0.621112	1.084661	0.833982	0.922651	1.50845	1.659653
AT2G40250	AT2G40250	0	0	0	0	0.084385	0
AT2G40260	AT2G40260	3.707656	2.352542	1.302123	1.066444	3.218652	3.054628
AT2G40270	AT2G40270	26.730477	35.223721	5.990549	5.131347	34.305105	31.363131
AT2G40280	AT2G40280	13.757497	14.573844	8.215461	8.668795	15.081394	14.916126
AT2G40290	AT2G40290	42.626137	42.790437	57.291692	51.74858	61.404244	60.196477
AT2G40300	FER4	58.641114	61.829782	71.637389	72.140981	80.359218	79.534277
AT2G40310	AT2G40310	0	0	0	0	0	0
AT2G40316	AT2G40316	14.270406	13.73873	11.261849	10.057488	15.233523	16.043708
AT2G40320	TBL33	0.943005	1.255208	1.976839	1.581482	1.215472	2.366797
AT2G40330	PYL6	7.385475	7.24886	0.723295	1.139664	5.700679	7.837249
AT2G40340	DREB2C	1.365933	1.940937	14.928475	13.166706	1.610577	1.810597
AT2G40350	DREB2H	0	0.298922	0.271755	0.359965	0	0
AT2G40360	AT2G40360	19.402427	15.089152	99.252901	92.567502	35.628912	33.956545
AT2G40370	LAC5	0	0.015183	0	0	0	0.037531
AT2G40380	PRA1B2	29.149445	27.664303	13.399879	11.313607	29.777077	30.541403
AT2G40390	AT2G40390	1.704616	2.040545	0.356813	0.12578	2.329443	2.651579
AT2G40400	AT2G40400	36.673415	54.218829	74.39488	70.460848	49.713436	48.389414
AT2G40410	CAN2	25.05494	20.392491	8.071528	7.356491	19.978132	20.127496
AT2G40420	AT2G40420	12.758402	15.211035	5.514477	5.163945	16.36797	15.817886
AT2G40430	AT2G40430	29.528348	28.425072	28.294691	27.798878	38.321473	39.305463
AT2G40435	AT2G40435	17.245518	13.387725	0	0.204618	10.636694	11.084164
AT2G40440	AT2G40440	0.296618	0.162934	0	0	0.213041	0.196663
AT2G40450	AT2G40450	0	0	0	0	0.192117	0.177884
AT2G40460	NPF5.1	5.640291	7.191861	1.629772	1.730824	8.311888	6.780262
AT2G40470	LBD15	0.295203	0.220614	0.727703	0.612665	0.209683	0.572744
AT2G40475	AT2G40475	20.701293	14.756756	0.381235	0.289086	12.822113	9.781468
